country_name,year,gdp_usd_current,gdp_growth_pct,population,fdi_pct_gdp,inflation_pct
New Zealand,2021,253977931814.967,4.53540565716095,5084600.0,2.08859937451458,3.94112060778728
New Zealand,2020,213029554653.687,-0.307246896026541,5072400.0,2.25342351216777,1.71456170007245
New Zealand,2019,213006341101.869,2.31747144034802,4970300.0,1.44357026927529,1.61963190184048
New Zealand,2018,211985631173.205,3.47058203866328,4900600.0,1.15882897654923,1.59829703801696
New Zealand,2017,206745969246.073,3.37873219470765,4813600.0,1.15602540847251,1.85078767452536
New Zealand,2016,189100085275.23,3.77911068354334,4714100.0,1.0619303911252,0.646240284454524
New Zealand,2015,178224167087.99,3.69036908387233,4609400.0,-0.0411688255414608,0.292704628136101
New Zealand,2014,201518402787.38,3.82638491760299,4516500.0,1.61353184490057,1.227507505974
New Zealand,2013,191012364176.878,2.58954199031598,4442100.0,-0.0363955159235945,1.13442266445817
New Zealand,2012,176560711239.147,2.36630664656174,4408100.0,2.17878824315978,1.05991318445632
New Zealand,2011,168484908960.078,2.09349621669912,4384000.0,0.818121298166467,4.0279066739204
New Zealand,2010,146887902524.052,1.45863634911349,4350700.0,0.194915236759354,2.30202385958572
New Zealand,2009,121663439315.385,-0.0374661120713,4302600.0,-0.0430577448192459,2.1156511055456
Oman,2024,107137198769.386,1.63163221127449,5281538.0,11.6351181523148,0.593589236248469
Oman,2023,106174708036.51,1.41401395818599,5049269.0,11.8157929012346,0.950782997762827
Oman,2022,109852795838.752,7.98570728354278,4730226.0,6.25544528201825,2.5061425061425
Oman,2021,87323797139.1417,2.5821749892893,4500424.0,10.015189421015,1.68221185876085
Oman,2020,75909492847.8544,-3.37972052697999,4522497.0,2.51548624054379,-0.40640291946585
Oman,2019,88060858257.4772,-1.12863801728058,4591241.0,2.26908923371353,0.490815362820671
Oman,2018,91505851755.5267,1.28710391543288,4597877.0,6.12067985447931,0.889312370970404
Oman,2017,80856697009.1027,0.304057565922449,4537396.0,3.56005583896762,1.58909413567799
